sample_id,Ix(U2:pha)_rms,Ix(U2:pha)_pk2pk,Ix(U2:pha)_std,Ix(U2:pha)_kurtosis,Ix(U2:pha)_crest,Ix(U2:phb)_rms,Ix(U2:phb)_pk2pk,Ix(U2:phb)_std,Ix(U2:phb)_kurtosis,Ix(U2:phb)_crest,Ix(U2:phc)_rms,Ix(U2:phc)_pk2pk,Ix(U2:phc)_std,Ix(U2:phc)_kurtosis,Ix(U2:phc)_crest,V(ea)_rms,V(ea)_pk2pk,V(ea)_std,V(ea)_thd,V(eb)_rms,V(eb)_pk2pk,V(eb)_std,V(eb)_thd,V(ec)_rms,V(ec)_pk2pk,V(ec)_std,V(ec)_thd,rpm_mean,rpm_std,temp,label
BLDCM test@110_0.08.txt_179ms,7.510839988408817,21.44926374795562,7.48257634935335,-1.4048488366898788,1.4290086378911286,7.3542712098228575,21.460141161789345,7.35195522870301,-1.3672550631063094,1.4602302653852293,7.380132376889266,21.466089459169382,7.365378882138997,-1.3679901282321731,1.4551126927768983,3.039746466565901,6.878747596345111,3.028236053229436,6.243442555655681,3.0124858245125377,6.878747484749784,3.0122177944929347,12.732703359432634,3.0190084438524187,6.8787370683736055,3.0113750047881656,7.2536373487243635,3748.30306160874,5.428333809259338,110,Degrading
BLDCM test@110_0.08.txt_180ms,7.438556942860488,21.44830827453891,7.417875108732595,-1.3874406691672287,1.4428948119508407,7.468502628893195,21.460141161789345,7.446618790687749,-1.3885348117672143,1.4378959122126,7.368982393440931,21.466089459169382,7.368962764337549,-1.3696326867835305,1.4573144190904752,3.0353902864666304,6.878743600518871,3.0245351827626936,6.384467368072904,3.022501498714636,6.878746410800504,3.014023118251969,6.990668223689048,3.012587260666292,6.878736729110547,3.012487630447513,13.052104861509758,3748.2937672413295,5.43630024707979,110,Degrading
BLDCM test@110_0.08.txt_181ms,7.382100573495783,21.44830827453891,7.380116167558459,-1.3655369350422275,1.4539296930997625,7.50854750620473,21.460141161789345,7.480193612080476,-1.4039872911526694,1.4302272698628342,7.413771054018887,21.466089459169382,7.3981667731081195,-1.3679466332856605,1.4485103758584386,3.01285981701455,6.878743600518871,3.011539334407483,11.180193833068826,3.0527938459730612,6.878748013811958,3.0396952160733552,5.941452940168452,3.0130460759698168,6.878737852021902,3.0081313313340723,8.367111266410605,3748.3579846049943,5.422076687796273,110,Degrading
BLDCM test@110_0.08.txt_182ms,7.358006392623502,21.44830827453891,7.349897704626024,-1.3607626011444467,1.4586906627336356,7.357520372103475,21.459209357699056,7.349339902348688,-1.3590094675187456,1.459458765083155,7.528922929482691,21.46516275952836,7.497035212914041,-1.4107384794964637,1.426232901693695,3.012662917810357,6.878743600518871,3.0107471922565026,10.519556984884062,3.0127105999821078,6.878748404113617,3.0087718149709035,8.918006243109605,3.056285031966942,6.878737852021902,3.04278778310186,5.873795195883094,3748.405895225703,5.462193382787923,110,Degrading
BLDCM test@110_0.08.txt_183ms,7.512269256243743,21.446403630678958,7.483931690466698,-1.4055471195889133,1.4286098268308043,7.35334093101362,21.458268933265614,7.350840744829885,-1.3672554107444097,1.460288282167833,7.378300077705875,21.464200074699022,7.363937273227936,-1.3674788021379827,1.455348451981509,3.040458455458322,6.878740711212289,3.0288498074021173,6.223310875099784,3.0125122477676105,6.878748404113617,3.0122103775832105,12.672626699680198,3.0185358738101296,6.878737020450076,3.0110395955860567,7.299395283753597,3748.305981995273,5.427968531507859,110,Degrading
BLDCM test@110_0.08.txt_184ms,7.438395038263882,21.446403630678958,7.4180861278447745,-1.38603282260478,1.4427980264642704,7.4725571146883265,21.458268933265614,7.450411114722651,-1.3887191117114477,1.4369910368750878,7.370781183425778,21.464200074699022,7.370736778821907,-1.3690433236558024,1.4568330451174114,3.03488873850023,6.878740711212289,3.0241413592570727,6.408116619839849,3.0232345444904642,6.878748404113617,3.0146259701531664,6.954162864477884,3.0127464337959005,6.878737020450076,3.012666110115896,13.086308574822706,3748.2926000801763,5.437024690383699,110,Degrading
BLDCM test@110_0.08.txt_185ms,7.381447077948039,21.446403630678958,7.379671569529632,-1.3656866906600413,1.4539292320242654,7.504804293377846,21.458268933265614,7.476676462711738,-1.403644743908269,1.4308164712328848,7.41534118558573,21.464200074699022,7.399315179437701,-1.3688903583612895,1.448078696259761,3.012784493332372,6.878740711212289,3.01153483127845,11.268827596742886,3.0521699064056804,6.878750292535825,3.0391205294305377,5.95188492394016,3.013059376335041,6.878740306231149,3.00800775027956,8.30124670872038,3748.354060090187,5.419857809860133,110,Degrading
BLDCM test@110_0.08.txt_186ms,7.35772601151002,21.445473534270302,7.349235644354128,-1.3610144804775273,1.4584902411523402,7.3574461637620105,21.456365394581894,7.349531734852654,-1.3599332688465258,1.4593447846588923,7.5279866506249435,21.462303207502092,7.4958792737697895,-1.4110424545863063,1.4262845015278178,3.012595592084066,6.878740711212289,3.0105920361910816,10.428757557732435,3.0125957232722804,6.878750292535825,3.0087779325052555,8.993399428733255,3.056541533097162,6.878740306231149,3.0430052390200766,5.866952544895178,3748.408575783641,5.464608911817206,110,Degrading
BLDCM test@110_0.08.txt_187ms,7.515718821406354,21.444511765403057,7.487040412397796,-1.4055918531608,1.4278303699036015,7.354490822948294,21.456365394581894,7.351838620952683,-1.3667404139832484,1.4599312101922453,7.378171320751591,21.462303207502092,7.363914998978934,-1.3664097430282343,1.4552455101301327,3.041300399548993,6.878736954934281,3.029593505950639,6.204639567988783,3.012697060141014,6.878748396346376,3.0123605696540485,12.615266711849982,3.0182103633638278,6.878738926691446,3.010844681836557,7.345878495704751,3748.308858212415,5.427113013529636,110,Degrading
BLDCM test@110_0.08.txt_188ms,7.4364769782828395,21.444511765403057,7.416184949988014,-1.385063422340884,1.4430450892538143,7.474870223733241,21.456365394581894,7.452421843619213,-1.389017832915977,1.4364196790204824,7.371005060656928,21.462303207502092,7.3709444773040955,-1.3687176082706833,1.4566603331754793,3.0342384295134672,6.878737083602356,3.0235936674502675,6.431942440735012,3.023826116843748,6.878750988695115,3.0150998487218668,6.918020996092222,3.012757464546845,6.878742763402547,3.012693308616854,13.119252840448567,3748.291171338708,5.43700980676802,110,Degrading
BLDCM test@110_0.08.txt_189ms,7.379086051191776,21.443554442920085,7.37741950227573,-1.3663927375031364,1.4541386545619854,7.500162201125732,21.455420018942057,7.472344046608601,-1.4033929504090414,1.431449750545848,7.415211194709162,21.461356513389532,7.399099200756573,-1.3701948915871285,1.4478487141461913,3.0125929562970777,6.878737083602356,3.01141207647476,11.353007867704616,3.0514399549366082,6.878750988695115,3.0384605333991295,5.9627187797933905,3.0130304512467205,6.878742763402547,3.0078471788591434,8.234019120683044,3748.35096341893,5.418754124361141,110,Degrading
BLDCM test@110_0.08.txt_190ms,7.359412681113638,21.442587155913436,7.350701315569235,-1.3608742300817036,1.458025895179642,7.359282806688056,21.454450427857715,7.351671974539273,-1.3604260045770502,1.458852118320272,7.529025088803309,21.460413203862984,7.497102436883788,-1.4110879698845564,1.4259620424625972,3.0126867505954924,6.8787330828701325,3.010594525497379,10.343065106714361,3.0126394630708337,6.878750237174325,3.008944975996183,9.073563866112016,3.0569169357493764,6.878742763402547,3.0433497586456095,5.861935259018158,3748.411286814286,5.466923807981572,110,Degrading
BLDCM test@110_0.08.txt_191ms,7.518587416044025,21.47124992210648,7.4898819781735035,-1.4053758577435838,1.4285975629955303,7.355677353565601,21.454450427857715,7.352902596579194,-1.3658980061328194,1.4595671881462546,7.377919511870383,21.465338785142578,7.363916004376943,-1.364939778052142,1.4558344743908336,3.0420885994044555,6.8787330828701325,3.030299422069407,6.186730887134836,3.0128106337338054,6.878750237174325,3.0124357189209436,12.54837362806336,3.0178946109602958,6.878744214373481,3.010666856348298,7.390961245505544,3748.3113814822814,5.425313246880871,110,Degrading
BLDCM test@110_0.08.txt_192ms,7.432151478190718,21.47124992210648,7.412240433879509,-1.3847088000604884,1.445212155759795,7.475090393819698,21.454450427857715,7.4524069381603795,-1.3901337452646132,1.4362509008227236,7.369197534942867,21.465338785142578,7.36909834021672,-1.3690319535614182,1.4575575595212984,3.0334168748485717,6.878734329048344,3.0228803161498043,6.455938379144221,3.0242539722978075,6.878752813257647,3.015396301495511,6.883277327675426,3.0126207046173827,6.878744214373481,3.012571828813274,13.150632358104572,3748.289889292261,5.4372913873266695,110,Degrading
BLDCM test@110_0.08.txt_193ms,7.3775857961775895,21.470311928903534,7.376119491885507,-1.3669094301862212,1.4559011520129534,7.496997977941116,21.45259091242631,7.469573515993426,-1.4031526963888494,1.4319305681857044,7.416747401272354,21.464404773201196,7.400305599923075,-1.3713183208861564,1.4482129420801164,3.012537434989132,6.878734329048344,3.011424326774304,11.439549761893693,3.0508093977312525,6.878752813257647,3.0378945202449272,5.974166259283757,3.0131575264328787,6.878744051075902,3.0078363663754595,8.167389555600248,3748.3482062791345,5.4187473026792246,110,Degrading
BLDCM test@110_0.08.txt_194ms,7.363260628338256,21.470311928903534,7.354143890418895,-1.3601521373313346,1.458733596688319,7.362942322388449,21.45259091242631,7.355646671134456,-1.360333911158184,1.4580014489041846,7.531310041264241,21.464404773201196,7.499267488430331,-1.4105697655069482,1.4261834283559323,3.01287577279209,6.878732397525547,3.0106894799101935,10.256444887000788,3.012833756188322,6.878752560098869,3.0092570400517253,9.153831372783152,3.057357751127903,6.878744051075902,3.043756681647833,5.857564338418372,3748.412907165589,5.468245676825888,110,Degrading
BLDCM test@110_0.08.txt_195ms,7.5269124395029605,21.470311928903534,7.497605748571878,-1.4089713571667344,1.4270174850657145,7.352357240722945,21.45259091242631,7.348874051996694,-1.363168164876614,1.4601005123609483,7.372716844545307,21.464404773201196,7.359738216966613,-1.3633810668601007,1.4568618056461,3.045592709730992,6.878733031250178,3.0337918279272986,6.198965056671629,3.0118868996964387,6.8787531938235,3.0113505600093133,12.333843748667588,3.0165481258756355,6.878747053240014,3.00987984522557,7.615278992383064,3748.324769031345,5.422949840903124,110,Degrading
BLDCM test@110_0.08.txt_196ms,7.433518029572768,21.46844562728357,7.382496565272441,-1.3545669968310483,1.4448227412355474,7.418998559111842,21.45164309540947,7.392860907262031,-1.374173774562002,1.4468573718807272,7.418901319705941,21.462531710747232,7.414780767131374,-1.3840252289894732,1.4476693291476335,3.029464742112097,6.878733031250178,3.0020767190405153,4.712344081789357,3.0239383351659552,6.8787531938235,3.0176832208058486,9.027363416958092,3.0239481065952916,6.878747053240014,3.021011563305677,11.70017633096571,3748.357050048564,5.435760993825167,110,Degrading
BLDCM test@110_0.08.txt_197ms,7.425233454233814,21.46844562728357,7.369155799725214,-1.3302408590301757,1.4464347771297692,7.330298580261415,21.45069140941468,7.260278026245155,-1.312599309815349,1.4643650104687351,7.507571543010107,21.462531710747232,7.506906553361229,-1.4253784606688562,1.4305712353165294,3.018182207557028,6.878731221564765,2.9888711598558686,4.091258761614257,3.0249840875037495,6.878748429418081,2.998123959873637,4.255650779182232,3.044385260654753,6.87874510715756,3.0443563563415927,10.167906105963413,3748.4506359166517,5.432617450880366,110,Degrading
BLDCM test@110_0.08.txt_198ms,7.535646865982471,21.46844562728357,7.499252562074062,-1.399654718123084,1.4252414009730714,7.091254596391365,21.45069140941468,6.953971004346589,-1.1623875804329764,1.513728298894522,7.5614133624205015,21.462531710747232,7.533520864175488,-1.4423107727445732,1.4203847061038266,3.04592555473803,6.878731221564765,3.02169935205232,3.042993317909246,2.960616985026224,6.878748429418081,2.9161346316395447,2.434033112408469,3.083271769639385,6.87874510715756,3.0749988384517417,3.798168629006965,3748.489147354727,5.476636352085153,110,Degrading
BLDCM test@110_0.08.txt_199ms,7.924160540688068,21.438794474635394,7.922772851312085,-1.5749183498262793,1.353875868072812,7.053143114387842,21.444791262935823,6.901843384657759,-1.1584670165252435,1.5210711645506907,7.152017729117402,21.42684409463029,7.03199328238544,-1.2338147799881252,1.4992154969894411,3.126639413945364,6.878731221564765,3.114597768143078,0.3296142083341165,2.9574744259734063,6.878748429418081,2.9093454656149245,0.2572070636729185,2.979360191552838,6.87874510715756,2.935355547915516,0.26500568971021643,3748.2643116325785,5.36055683131843,110,Degrading
BLDCM test@120_0.155.txt_20ms,10.501172967970378,29.67623711413233,10.48068879200965,-1.4111281416963575,1.4132509588149438,10.23942463243225,29.676242368648836,10.185413129347669,-1.3221984014546906,1.4493775863719687,10.565785455563832,29.66383679469164,10.558409442086777,-1.4434357587977784,1.4040228599208937,2.523711101481619,5.736564663158204,2.516704999389787,5.901881978176485,2.4934088296872674,5.73655846363605,2.481702577712524,4.947400208887548,2.5354211524383983,5.7365641827307945,2.534760689923654,8.567503080287844,3153.902104491208,8.24451451286496,120,Degrading
BLDCM test@120_0.155.txt_21ms,10.385235517051644,29.64730921025037,10.353803987452117,-1.3835043523544783,1.4290280409431666,10.584909628843478,29.67539687222365,10.58459006910914,-1.44693682652736,1.4020707856731944,10.363403040842151,29.67455709522227,10.325148454692096,-1.3514149332813283,1.4319575070183734,2.521672685316477,5.736566224329049,2.514229082724426,5.793322398595144,2.5352515511140212,5.736566224329049,2.534772335511831,8.703937028981617,2.4954282919917863,5.736548354230475,2.4839393217908836,4.983286900967929,3153.8959863992523,8.247321172432265,120,Degrading
BLDCM test@120_0.155.txt_22ms,10.539270439009115,29.640462569556433,10.523556560119228,-1.4308034057899497,1.4064497140249663,10.198235243599733,29.674552310439886,10.136828538750772,-1.3016048309076687,1.45514862555479,10.558938017931919,29.67455709522227,10.545010357141932,-1.434531864167028,1.4054398991062098,2.532575839887378,5.736566224329049,2.527874580976029,6.579156587397261,2.486891688783357,5.736566224329049,2.4744992646757185,4.837473606533666,2.5354742758580158,5.736477400159365,2.533436471367467,7.707652398053587,3153.9562788627604,8.273526206963107,120,Degrading
BLDCM test@120_0.155.txt_23ms,10.322037574136981,29.651310244014844,10.28420375825422,-1.3624650238319234,1.4365725994054503,10.583319166673164,29.674552310439886,10.582874065415075,-1.450000406870358,1.4022016877785861,10.421926112548551,29.67455709522227,10.392252377074959,-1.3733345455806136,1.4239165219875114,2.510526342516399,5.736566224329049,2.501534614523181,5.490329999525288,2.535784893139621,5.736566224329049,2.535759381424037,9.25412346798375,2.5041731581694164,5.736523917716899,2.4942878437891753,5.308399470183056,3153.8636102459254,8.26121590282669,120,Degrading
BLDCM test@120_0.155.txt_24ms,10.581637209733032,29.672825084074816,10.571608768754478,-1.4407428227403172,1.4023432064024262,10.23190098146854,29.674552310439886,10.175096384738696,-1.3105455569388,1.450360790696262,10.524834260230433,29.67455709522227,10.506787188142454,-1.4197411784038112,1.4099939643387838,2.5354729400183675,5.736566224329049,2.5324131233296976,7.213726048394463,2.486287763052795,5.736566224329049,2.4738376946174014,4.8283960203000715,2.5349309639425024,5.736551856444718,2.5314038605940334,7.016032175568823,3153.9569363733776,8.274580613290478,120,Degrading
BLDCM test@120_0.155.txt_25ms,10.273548856935289,29.672825084074816,10.226288806992878,-1.3400214426143493,1.4443973801386976,10.569962042644379,29.64557999981055,10.56659103155518,-1.4470066885196633,1.4039736318765372,10.473932047977101,29.67369081298153,10.449337477996195,-1.3947813257346313,1.4168463872607513,2.5010286200732192,5.736552920506121,2.490244404143728,5.104170494971036,2.5352350831365342,5.736563617553095,2.5350968491219374,8.977706353227449,2.515524776994994,5.736561798777511,2.5069530333351397,5.535436000258088,3153.8835963110473,8.257524645027477,120,Degrading
BLDCM test@120_0.155.txt_26ms,10.584379892057028,29.672825084074816,10.581714444226135,-1.4442282631728627,1.4019798235719156,10.307290091394714,29.63869078716482,10.261888893012895,-1.3345965693801851,1.4380190571386322,10.443855243134722,29.672825084074816,10.418392112320602,-1.399615976944846,1.420843807983525,2.535438880266336,5.736475361434781,2.534153459220923,8.143875386098724,2.4893367203583083,5.736561798777511,2.477178039043088,4.874211677773472,2.528815994604814,5.736561798777511,2.523010968278532,6.230397301947138,3153.9171332639826,8.242219717330954,120,Degrading
BLDCM test@120_0.155.txt_27ms,10.22574007829275,29.672825084074816,10.169172142552947,-1.3146065079776972,1.451150424328184,10.56284780303813,29.64957831641935,10.553637963563775,-1.4421309663495285,1.4037406402156825,10.514052191123218,29.672825084074816,10.494973440932002,-1.4168583665773464,1.4113575607140847,2.4911259988421346,5.736519638091169,2.479152413593923,4.904204867600751,2.5353961026198646,5.736561798777511,2.5344257768226734,8.34959395246627,2.5265609331539087,5.736561798777511,2.5201980156139556,6.071884305742034,3153.9144167561712,8.242380893739279,120,Degrading
BLDCM test@120_0.155.txt_28ms,10.584185215925801,29.672825084074816,10.584160078469234,-1.4471220663471038,1.4020056103474248,10.38028070977069,29.67110752263281,10.344546159257213,-1.3586865712223652,1.4294634896382241,10.366324207694708,29.672825084074816,10.33243733054838,-1.3771861089388522,1.4314704765522859,2.535309327123441,5.736563805788633,2.5350387696849044,8.867433849239724,2.498295005310807,5.736561798777511,2.48716319991264,5.044108906896207,2.518357437615697,5.736563805788633,2.5102982966222065,5.648813918583893,3153.8898330862608,8.251590269329967,120,Degrading
BLDCM test@120_0.155.txt_29ms,10.20370587956437,29.671099519673298,10.142780517861281,-1.3027340762062145,1.4541993332570113,10.546517666167126,29.67110752263281,10.530986752513629,-1.4292146550158915,1.4069319140680625,10.556944273462,29.626013330102744,10.543061332257052,-1.4370447861282905,1.403412192085393,2.4863676787562867,5.736563805788633,2.4739167335350496,4.828342406491867,2.535512457031986,5.736553404458878,2.5329499078446434,7.441117138603145,2.534003042825147,5.736563805788633,2.5299414075642925,6.808030409271963,3153.9656155224498,8.287813458037057,120,Degrading
BLDCM test@120_0.155.txt_30ms,10.577633468724555,29.671099519673298,10.576114437969839,-1.4479763803108603,1.402792253171383,10.447195810010548,29.67110752263281,10.41946229080167,-1.38302833778355,1.4203076650095035,10.297096857971624,29.63696151557134,10.254102931000945,-1.352577917957213,1.4393588227301826,2.535149104669912,5.736563805788633,2.5351406336707036,9.089060117730588,2.5100945980113005,5.736482147524277,2.5006076835654185,5.346753230076369,2.5062997708825576,5.736563805788633,2.4962682149381346,5.2412412381010745,3153.8802891285095,8.261284536230722,120,Degrading
BLDCM test@120_0.155.txt_31ms,10.27693301729277,29.671099519673298,10.226590358830418,-1.3237327802372048,1.44383759842019,10.481096444494744,29.67110752263281,10.459204343522556,-1.408272345851418,1.4157137438237215,10.57951113351842,29.647848848687296,10.574081518318906,-1.4432010128716353,1.4014477087399895,2.486918809430391,5.736563805788633,2.4745325768425537,4.838416388611113,2.532511604407228,5.7365136899835605,2.5277642065461725,6.563903439996706,2.535412659292822,5.736563805788633,2.5334097453626696,7.7268981241907255,3153.934582466763,8.249549404962318,120,Degrading
BLDCM test@120_0.155.txt_32ms,10.56626061693741,29.671099519673298,10.559134276835772,-1.443274344619386,1.4043021296510434,10.510685166400446,29.67110752263281,10.489213782163478,-1.4097199785740926,1.4117283556591147,10.239004979326308,29.66939781075275,10.184041709502726,-1.322760759319808,1.449103868438106,2.5345081823453133,5.736564051267505,2.5338908597061707,8.451473681244416,2.524073887690918,5.736561827802012,2.516803612734222,5.782073394827902,2.494463065678724,5.736563805788633,2.482344309262547,4.851708304455395,3153.9080132328704,8.251492014783599,120,Degrading
BLDCM test@120_0.155.txt_33ms,10.358191371509855,29.637638236243042,10.318185861106896,-1.3515245006931285,1.4315487481096643,10.39605229604012,29.68008015036013,10.363798236898681,-1.3845924506288207,1.4277243683230798,10.572504352899767,29.680079491980926,10.572110984962269,-1.444348524600689,1.4038961131674703,2.495255010903766,5.736561827802012,2.4832640623245457,4.871533697983242,2.5228909092089244,5.736561827802012,2.5153744501545887,5.724119289592904,2.5347765186436346,5.736531897437234,2.53425466790979,8.517488267791043,3153.90657804308,8.25214171667185,120,Degrading
BLDCM test@120_0.155.txt_34ms,10.556922548096239,29.63519250188189,10.544019118060435,-1.4378553068928759,1.4038489730272676,10.53669975210849,29.68008015036013,10.520150822582831,-1.4273367027204882,1.4086666173103606,10.202907979181047,29.680079491980926,10.142116784712433,-1.3019661855277964,1.454751703903294,2.535382328505917,5.736561827802012,2.533644512432898,7.872765298439586,2.5312265066824713,5.736561827802012,2.5261198794069597,6.445381892693499,2.4878695274751377,5.736489517671085,2.4755413649905766,4.847866919414617,3153.946766797455,8.261201471377104,120,Degrading
BLDCM test@120_0.155.txt_35ms,10.413705114710872,29.65691786080426,10.382481959563695,-1.3724381086202335,1.4241962176720284,10.330613130554076,29.68008015036013,10.291843404382332,-1.3643769428479362,1.4367682740454635,10.58126378222551,29.680079491980926,10.580894893837923,-1.4472377893215287,1.4027339335793731,2.504447744845931,5.736561827802012,2.4941424295145747,5.190775097271865,2.5117297261460587,5.736561827802012,2.5025502999217153,5.408142724494232,2.535356906120377,5.7365439798181574,2.5353214133648097,9.064928636445023,3153.8822088339502,8.259125412950674,120,Degrading
BLDCM test@120_0.155.txt_36ms,10.511444080727406,29.667688600793277,10.49282456716131,-1.4176601098170931,1.4114644049405902,10.583232645125783,29.68008015036013,10.574009724848194,-1.4420336166059633,1.4024729206206707,10.24519585261462,29.680079491980926,10.18947124278593,-1.31158993686062,1.4487470987384024,2.5348114801386266,5.736561827802012,2.5310985823175773,6.942112165430381,2.5352286000063033,5.736562720505027,2.532346976488006,7.293769715461615,2.4864207403843213,5.736562579158858,2.4739680678050817,4.827645717421637,3153.9538658778965,8.269222746076741,120,Degrading
BLDCM test@120_0.155.txt_37ms,10.474226876471795,29.678381346590356,10.45010431043668,-1.3957291229923967,1.4169878461826466,10.265612175440602,29.651213065896783,10.217511829576868,-1.3390912303370566,1.445865764627966,10.576715477973934,29.679226921376014,10.572951641366771,-1.4465860214305175,1.4033371511592743,2.516786058639637,5.736538745153452,2.5083859290944934,5.572160991936348,2.4998524841346215,5.736562579158858,2.488948135388376,5.083536352992144,2.5352249894918777,5.736562579158858,2.535045141589886,8.943088170963922,3153.8853885337517,8.256066812336263,120,Degrading
BLDCM test@120_0.155.txt_38ms,10.437681939674803,29.678381346590356,10.411591349454667,-1.39649572183094,1.4219490752735633,10.578259085336779,29.633493955914467,10.57600065678155,-1.4453398483521716,1.400938051593648,10.320302089358892,29.67838133601403,10.275916812256465,-1.3369747308944553,1.4381218741090311,2.52836762382415,5.736498991126412,2.5223654354656175,6.1731674879948715,2.5353409953126262,5.736562579158858,2.534169809476555,8.216310313560964,2.4897486717655473,5.736562579158858,2.477653644045902,4.884620355365743,3153.9149672098897,8.24222168386327,120,Degrading
BLDCM test@120_0.155.txt_39ms,10.5212513969412,29.678381346590356,10.502553985960176,-1.4174177660263585,1.4106546476434418,10.214446544619744,29.655219237592625,10.15705558813429,-1.3127208874401135,1.4518957292618369,10.566411373137655,29.67838133601403,10.556640798329536,-1.4423183119272118,1.4046256252952347,2.527622344829302,5.7365368339522,2.5214530189637663,6.125614061543641,2.4905274355804905,5.736562579158858,2.4784869276966486,4.893461885001683,2.5351650191270902,5.736562579158858,2.5340899397574432,8.279940757533756,3153.918950152586,8.242902116651733,120,Degrading
BLDCM test@120_0.155.txt_40ms,10.366212035330982,29.678381346590356,10.331630285701495,-1.374571185642576,1.4317527107814243,10.576441212538708,29.665967670016318,10.576440053107076,-1.446941652158623,1.4027077782573447,10.386429390480108,29.67838133601403,10.351509488214528,-1.361975657833867,1.4289657806487144,2.517487493931209,5.736559228730476,2.5092445295789467,5.606988705897416,2.53541339978318,5.7365614107857485,2.535193755710618,8.908684038228081,2.498912721620239,5.7365614107857485,2.487900125479782,5.064592658914319,3153.8884362633794,8.253234033889497,120,Degrading
BLDCM test@120_0.155.txt_41ms,10.569716939023586,29.677508537229745,10.556497087453517,-1.43822526426633,1.4041863436591921,10.204954180065357,29.676664536905378,10.144583357087702,-1.3025775828570456,1.4542944456121747,10.539653756553193,29.649450218975502,10.523687620196045,-1.4285642296528351,1.4081916280116893,2.5343422409600036,5.736565124697117,2.5304726876271535,6.881183886417453,2.4865917003851017,5.736543785838851,2.474134771801892,4.827056481907135,2.535337842523418,5.736565124697117,2.532606617564916,7.362869177456403,3153.966349568824,8.289258552197321,120,Degrading
BLDCM test@120_0.155.txt_42ms,10.29740752141371,29.67665895085635,10.253623648031382,-1.3509711939056355,1.4412367933273047,10.577126101622522,29.676664536905378,10.575311864239621,-1.4466892810377123,1.403122931428339,10.445241197815673,29.64263455856728,10.418086536207648,-1.3859794307854554,1.4192145172839266,2.50507870815499,5.736565124697117,2.4948989521877816,5.213884838898083,2.535392406516796,5.736488182568578,2.5353718249584984,9.077662608404788,2.511011283061084,5.736565124697117,2.501685636259556,5.378431085523741,3153.880580391719,8.261059148368476,120,Degrading
BLDCM test@120_0.155.txt_43ms,10.583715434860931,29.67665895085635,10.57886610852371,-1.4442352404829901,1.402248830959973,10.28722017292155,29.676664536905378,10.237814026283198,-1.3245658962020688,1.4426645811334837,10.467118703252083,29.65348148367807,10.444571847718818,-1.4067854955126013,1.4167646283211142,2.5351767104234053,5.736565124697117,2.5333176638845964,7.8057839260682975,2.4874892763842205,5.736532250420566,2.475132538377246,4.843141343111727,2.5319719404484298,5.736565124697117,2.5270318667693252,6.499599595714745,3153.9314084927264,8.247333604000977,120,Degrading
BLDCM test@120_0.155.txt_44ms,10.237766687555569,29.67665895085635,10.184546274399269,-1.3252654446159025,1.4496328201917923,10.574074137680055,29.676664536905378,10.567305583480763,-1.4441902305222316,1.403527910676433,10.497159983696017,29.674966785610458,10.476122169175412,-1.407937397906504,1.4137299587452634,2.4941416607866707,5.736565124697117,2.4825401676898804,4.96493513823013,2.535302153789824,5.736563384542967,2.534730564390514,8.632848682650877,2.5230300858886885,5.736565124697117,2.5158129177364534,5.848469969439377,3153.8990574719546,8.245826145531783,120,Degrading
BLDCM test@120_0.155.txt_45ms,10.577621208794092,29.647747911189406,10.577134704346408,-1.446979571600497,1.4030567272921584,10.36136510079925,29.675825416713252,10.32235800123027,-1.3501246457343783,1.4323410127349911,10.395164220725826,29.674966785610458,10.364582894550464,-1.384405220624215,1.4276012610849171,2.5352601885454003,5.7365644412571655,2.534698312531453,8.64078499275246,2.494283610513415,5.736563384542967,2.4826938494992006,4.966912170209957,2.5229416623546164,5.736550202620074,2.5157005421348417,5.842291329069866,3153.898651453374,8.246158333454611,120,Degrading
BLDCM test@120_0.155.txt_46ms,10.194031084382411,29.64088573085266,10.132805554971943,-1.301685628714089,1.454102156885407,10.56125421304193,29.674970569682046,10.547867317203876,-1.4372204259104613,1.4051506606515265,10.541195764026346,29.674966785610458,10.525006234634828,-1.4278385450266609,1.4078241105565628,2.4874266598422046,5.736563384542967,2.475068283372859,4.842673313425527,2.5352105012695985,5.736563384542967,2.533331884927207,7.794917223699209,2.532093588182606,5.736481455170509,2.5271792885744526,6.508175929911368,3153.9517192668263,8.266932724423539,120,Degrading
BLDCM test@120_0.155.txt_47ms,10.572951788026097,29.65174877719355,10.572422091570555,-1.4475325650733375,1.4025020152678294,10.422651783503408,29.674970569682046,10.392190390152479,-1.3754200536318284,1.423836624596155,10.328898032277078,29.674966785610458,10.289428899970352,-1.361237992429396,1.4367601949712911,2.535368466245574,5.736563384542967,2.5353497283553628,9.079584638526871,2.5051901408782373,5.736563384542967,2.4950297851179863,5.217462741677407,2.5109300628488427,5.736529737095012,2.501583662051396,5.374487476875185,3153.8814882739653,8.260104494629653,120,Degrading
BLDCM test@120_0.155.txt_48ms,10.244847023521407,29.673261804585557,10.189992066208335,-1.3132818930693988,1.4484646026223607,10.505371629792245,29.674970569682046,10.486122498944635,-1.4169636068492024,1.4126252604600211,10.589221765737287,29.674966785610458,10.580766410747623,-1.4417317965016854,1.4014391122405336,2.4865521484174975,5.736563384542967,2.474093978743766,4.8271158586868825,2.5342301815308885,5.736567155838316,2.5303331895136414,6.870570817630361,2.5353607487641288,5.736567155838316,2.53265427850061,7.373909395977869,3153.949708781311,8.264382539285249,120,Degrading
